ID,X0,X2,X3,X12,X14,X17,X19,X20,X22,X23,X27,X28,X29,X31,X34,X35,X37,X43,X44,X46,X47,X48,X51,X52,X53,X54,X61,X62,X64,X66,X68,X69,X71,X75,X76,X78,X80,X81,X82,X84,X85,X90,X94,X96,X98,X99,X101,X102,X108,X109,X111,X113,X115,X118,X119,X120,X125,X126,X127,X128,X130,X131,X132,X134,X135,X136,X142,X144,X147,X148,X150,X151,X155,X156,X157,X158,X159,X162,X163,X166,X167,X169,X170,X171,X172,X176,X178,X179,X180,X183,X185,X187,X189,X191,X197,X198,X208,X209,X211,X214,X215,X216,X218,X219,X221,X222,X223,X224,X227,X228,X229,X231,X232,X234,X236,X237,X238,X239,X241,X242,X244,X250,X251,X255,X256,X261,X263,X264,X265,X267,X271,X272,X273,X274,X275,X276,X277,X279,X283,X285,X286,X300,X301,X302,X304,X306,X308,X309,X310,X311,X312,X313,X314,X315,X316,X317,X325,X328,X329,X331,X336,X339,X343,X344,X346,X348,X349,X350,X351,X352,X354,X355,X360,X363,X367,X368,X370,X371,X373,X376,X377,X378,X379,X382,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1302,8,16,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,670,32.54217529296875,38.241790771484375,-1.0,47.94064712524414,-1.0,34.32425308227539,-1.0,-1.0,17.83510971069336,-1.0,-1.0,18.7303466796875,40.00151062011719,7.439952373504639,51.02878952026367,5.461137771606445,19.02816772460937,-1.0,62.3153076171875,7.0343918800354,-1.0,17.64314842224121,-1.0,14.15278434753418,50.89697647094727,-1.0,24.550052642822266,-1.0,15.055264472961426,-1.0,31.032413482666016
1303,9,7,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,25.517986297607425,28.967973709106445,-1.0,34.70919418334961,-1.0,24.18867301940918,-1.0,-1.0,9.992627143859863,-1.0,-1.0,15.940206527709961,29.55663108825684,9.551308631896973,38.32560348510742,6.304911613464356,11.26864242553711,-1.0,45.31804656982422,6.057424068450928,-1.0,9.22619915008545,-1.0,8.631142616271973,37.63617706298828,-1.0,19.5202579498291,-1.0,8.883353233337402,-1.0,23.0611629486084
1304,8,16,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,672,32.661788940429695,38.287757873535156,-1.0,48.31244659423828,-1.0,34.515045166015625,-1.0,-1.0,18.076889038085934,-1.0,-1.0,19.056978225708008,40.02776718139648,7.468780517578125,51.26439666748047,5.5544161796569815,19.195402145385746,-1.0,62.63211441040039,6.9285664558410645,-1.0,17.7568416595459,-1.0,14.269805908203125,51.09349060058594,-1.0,24.435871124267575,-1.0,14.932591438293455,-1.0,31.244970321655273
1305,22,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,673,26.607988357543945,30.822429656982425,-1.0,37.00818634033203,-1.0,26.66159820556641,-1.0,-1.0,11.580878257751465,-1.0,-1.0,16.33827781677246,31.107648849487305,9.055749893188477,40.5528450012207,6.16016960144043,12.600341796875,-1.0,48.27614974975586,6.2854862213134775,-1.0,10.551142692565918,-1.0,9.420093536376953,39.40210723876953,-1.0,20.74473190307617,-1.0,9.47844123840332,-1.0,24.99343299865723
1309,31,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,674,33.83943557739258,39.410247802734375,-1.0,49.76487350463867,-1.0,35.81332397460937,-1.0,-1.0,19.73086166381836,-1.0,-1.0,19.04228973388672,40.87791442871094,7.871432781219482,53.22175979614258,5.591952323913574,19.832433700561523,-1.0,65.01873016357422,6.101239204406737,-1.0,18.46210289001465,-1.0,15.317632675170898,52.74834442138672,-1.0,24.870695114135746,-1.0,15.914851188659668,-1.0,32.43310165405273
1310,45,7,2,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,675,26.39295196533203,29.40350341796875,-1.0,35.534629821777344,-1.0,25.70919609069824,-1.0,-1.0,9.990412712097168,-1.0,-1.0,16.074125289916992,29.74599647521973,9.172752380371094,39.63043212890625,6.31970739364624,11.651388168334961,-1.0,46.5635986328125,5.6359310150146475,-1.0,9.528894424438477,-1.0,8.84128475189209,37.68044662475586,-1.0,19.82265853881836,-1.0,9.213971138000488,-1.0,24.20306205749512
1311,18,16,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,676,33.31294631958008,39.23493957519531,-1.0,49.3634033203125,-1.0,35.41803359985352,-1.0,-1.0,18.65373420715332,-1.0,-1.0,18.90426254272461,40.903568267822266,7.4256038665771475,52.67095565795898,5.429458141326903,19.5098934173584,-1.0,64.21341705322266,6.8762779235839835,-1.0,18.430021286010746,-1.0,15.043655395507812,52.24197387695313,-1.0,24.82461166381836,-1.0,15.752446174621582,-1.0,31.859167098999023
1312,40,7,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,677,27.461875915527344,31.15880012512207,-1.0,38.126564025878906,-1.0,27.56344985961914,-1.0,-1.0,11.91307544708252,-1.0,-1.0,16.441375732421875,31.64389228820801,8.722977638244629,41.84719848632813,6.093832015991211,13.18442153930664,-1.0,49.38422012329102,6.116738319396973,-1.0,11.005122184753418,-1.0,10.0279541015625,40.2620964050293,-1.0,20.761363983154297,-1.0,10.132926940917967,-1.0,25.734773635864254
1318,15,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,678,32.888477325439446,37.78100204467773,-1.0,47.869224548339844,-1.0,33.88888168334961,-1.0,-1.0,18.14761734008789,-1.0,-1.0,18.75951194763184,39.44740676879883,7.5578532218933105,50.79586410522461,5.492415904998778,18.955129623413086,-1.0,61.83487319946289,6.706334590911865,-1.0,17.407175064086914,-1.0,14.671270370483398,50.7266960144043,-1.0,23.752111434936523,-1.0,15.265511512756348,-1.0,31.1556453704834
1320,44,16,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,679,33.498096466064446,38.2485237121582,-1.0,48.22821426391602,-1.0,35.115367889404304,-1.0,-1.0,18.034364700317386,-1.0,-1.0,18.348737716674805,39.75049591064453,7.673658847808838,51.81867599487305,5.422138690948486,19.306758880615234,-1.0,62.68482971191406,6.790604114532472,-1.0,17.95664405822754,-1.0,14.74774169921875,50.91627883911133,-1.0,24.617042541503906,-1.0,15.201387405395508,-1.0,31.511438369750977
1321,35,16,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,680,26.44488525390625,30.01412773132324,-1.0,35.78661346435547,-1.0,26.454442977905273,-1.0,-1.0,9.758097648620604,-1.0,-1.0,15.55448055267334,30.544830322265625,8.770035743713379,39.70999526977539,6.3920979499816895,11.327569961547852,-1.0,47.03289413452149,6.369760513305664,-1.0,10.336462020874023,-1.0,9.313997268676758,38.41081237792969,-1.0,19.81529998779297,-1.0,9.429064750671387,-1.0,24.45793914794922
1322,44,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,681,34.28414535522461,38.63922500610352,-1.0,48.151939392089844,-1.0,34.24483108520508,-1.0,-1.0,18.546491622924805,-1.0,-1.0,18.47840118408203,40.11298751831055,7.90449333190918,51.77516555786133,5.568256855010986,19.9951114654541,-1.0,62.75617218017578,6.821465015411378,-1.0,18.333723068237305,-1.0,15.103554725646973,52.46533584594727,-1.0,24.70867919921875,-1.0,15.826512336730955,-1.0,32.06560516357422
1326,20,16,2,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,682,20.77666473388672,23.07516860961914,-0.9999996423721312,26.99899673461914,-0.9999998211860656,19.69270133972168,-0.9999995827674866,-1.0,4.2471275329589835,-0.999999701976776,-0.9999979734420776,13.682750701904295,23.50628089904785,10.041315078735352,30.51978302001953,6.762237071990968,5.812747001647949,-0.9999995827674866,35.44540786743164,6.42817497253418,-0.9999999403953552,4.627338409423828,-0.9999995827674866,5.089638710021973,28.99148368835449,-0.999999225139618,16.740474700927734,-0.9999995231628418,4.8295021057128915,-0.9999994039535522,18.69468688964844
1327,0,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,683,33.44684600830078,39.93876647949219,-1.0,51.58405303955078,-1.0,37.48371505737305,-1.0,-1.0,19.86126518249512,-1.0,-1.0,19.918453216552734,42.12651062011719,6.682962894439697,54.05957794189453,5.2359113693237305,20.17292022705078,-1.0,66.74397277832031,7.237190246582031,-1.0,19.68986701965332,-1.0,15.61772346496582,53.60518264770508,-1.0,25.090717315673828,-1.0,16.050508499145508,-1.0,33.10614776611328
1333,46,7,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,684,28.380414962768555,31.56667900085449,-1.0,38.64619827270508,-1.0,27.77368927001953,-1.0,-1.0,12.31231689453125,-1.0,-1.0,16.529478073120114,32.07909393310547,8.72883129119873,42.68899536132813,5.81874418258667,13.692909240722654,-1.0,50.08094787597656,6.199827671051025,-1.0,11.711761474609375,-1.0,10.650490760803224,41.385162353515625,-1.0,20.76515388488769,-1.0,10.610904693603516,-1.0,26.312692642211914
1334,7,16,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,685,29.49224853515625,34.705371856689446,-1.0,42.98368453979492,-1.0,30.60432243347168,-1.0,-1.0,14.754788398742676,-1.0,-1.0,18.04829216003418,35.86153793334961,8.197376251220701,46.06178665161133,6.030890941619872,15.504613876342773,-1.0,56.07401657104492,6.27317476272583,-1.0,14.22569465637207,-1.0,12.042410850524902,45.094520568847656,-1.0,22.537458419799805,-1.0,12.581371307373047,-1.0,27.73287010192871
1335,40,33,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,686,27.30204772949219,30.558706283569336,-1.0,37.812660217285156,-1.0,28.49050712585449,-1.0,-1.0,10.954501152038574,-1.0,-1.0,16.27614974975586,31.308143615722656,8.930131912231445,42.205814361572266,5.8963379859924325,12.117898941040039,-1.0,49.51627731323242,6.4069252014160165,-1.0,11.470054626464846,-1.0,10.163518905639648,39.2514877319336,-1.0,19.92148208618164,-1.0,9.700889587402344,-1.0,25.41044044494629
1336,19,16,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,687,30.881999969482425,35.445247650146484,-1.0,43.91163635253906,-1.0,31.4908390045166,-1.0,-1.0,15.689988136291506,-1.0,-1.0,17.661739349365234,36.2871208190918,8.397555351257324,47.5582160949707,5.522782802581787,16.68033790588379,-1.0,57.29473495483398,6.801514625549316,-1.0,15.204682350158693,-1.0,12.789252281188965,46.702186584472656,-1.0,23.161386489868164,-1.0,12.843453407287598,-1.0,28.88551521301269
1341,46,16,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,688,28.71573829650879,32.16818618774414,-1.0,39.8824348449707,-1.0,29.087242126464844,-1.0,-1.0,12.46835708618164,-1.0,-1.0,16.613216400146484,33.11899185180664,8.549435615539549,43.70492935180664,5.864645957946777,14.039909362792967,-1.0,51.75851440429688,6.393753528594972,-1.0,12.63516616821289,-1.0,11.034006118774414,41.97148132324219,-1.0,21.27081298828125,-1.0,11.022037506103516,-1.0,26.56963539123535
1342,20,34,2,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,689,21.6463623046875,22.949405670166016,-0.9999998211860656,27.959552764892575,-0.9999999403953552,20.7649040222168,-0.9999998211860656,-1.0,4.4609947204589835,-0.9999998807907104,-0.9999986886978148,14.213865280151367,24.003705978393555,10.043815612792967,31.65777015686035,6.510393142700195,5.981348514556885,-0.9999998211860656,36.75790786743164,6.644852638244629,-0.9999999403953552,5.481924533843994,-0.9999998211860656,5.801704406738281,29.786657333374023,-0.999999701976776,16.460283279418945,-0.9999996423721312,5.272316932678223,-0.999999463558197,19.314579010009766
1344,45,16,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,690,27.016212463378906,30.31452941894531,-1.0,36.9163703918457,-1.0,27.2988224029541,-1.0,-1.0,10.564789772033693,-1.0,-1.0,16.16800880432129,30.879756927490234,8.915926933288574,41.03906631469727,6.098527908325195,12.030010223388672,-1.0,48.469505310058594,5.7571144104003915,-1.0,10.640555381774902,-1.0,9.47107219696045,38.98422622680664,-1.0,20.209266662597656,-1.0,9.603654861450195,-1.0,25.11355781555176
1345,8,16,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,691,32.29742813110352,38.34336853027344,-1.0,48.23656463623047,-1.0,34.435970306396484,-1.0,-1.0,18.077171325683594,-1.0,-1.0,18.945775985717773,39.918357849121094,7.610424518585205,51.30972671508789,5.4404335021972665,18.819499969482425,-1.0,62.59651184082031,6.849291801452638,-1.0,17.594390869140625,-1.0,14.01243495941162,50.68783569335938,-1.0,24.58852577209473,-1.0,14.84219455718994,-1.0,30.866558074951172
